,post,date,user,vote,image
384,"               Entry from the series how to make money on idiots #hudwalczyzkorporacjach  - Poison the air for 100 years  - Embrace that the air is poisoned because smog and exceeded standards  - Create an air purifier for PLN 699 + shipping costs because when we have poisoned air, we will fix it  Look at pic related - air purifier for 180 PLN. Scientists hate me (???)  I will take and add sensors and communication over WIFI. That something could break down and then take PLN 200 for the service. Thief. (͡ ° ͜ʖ ͡ °)  #xiaomi # airpurifier2 #corposwiat #przemyslenia show the whole source: purifier.jpg   +: tamian, Utilization +1 other  ",2018-11-10 02:55:58,c......d,3,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_vck9N6lYhRCqOeUuf0GVIhNcqwreXBqD,w400.jpg""/>"
385,"               I say to the taxi driver, what today is the impossible smug surplus, and he reminds me that it is fog, made aware of the guest. #smog #katowice   +: Hedage, lwonly +6 others  ",2018-11-10 02:18:42,sramil,8,
386,"               #smog #tribute loooool . . . click to expand the picture. . source: Screenshot_20181110-015339_Airly.jpg   +: slavas, tomosano  ",2018-11-10 01:54:21,RoastieRoast,2,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_nEPpFVPRQJr4hqOUQZ7u10bbe2yAZN4U,w400.jpg""/>"
387,"               1. e-pipe, mainly water vapor, nicotine and aromas    Hurr durr trujo murder nicotine kills it is even worse than usual cigarettes, where I'm with people  2. Smog pm 2.5 1000% of the norm, (this is what gets into the cochlea, extremely harmful), pm10 the same, but breaks down the respiratory system   Smog, that's always been the invention, and somehow it's alive, that's the mask of the moron  show spoiler This is a strong generalizing, because no pipes are good, but more people spit on e-pipes than what we inhale for half a year in winter  show the whole   +: onionhero, lubie-cheesecake +1 other  ",2018-11-10 00:56:33,hatterka,3,
388,"               What's going on (͡ ° ʖ̯ ͡ °)  #krakow #smog source: 1541804674747.png   +: a .......... 2, CydrNorweski +12 others  ",2018-11-10 00:04:37,Terki,14,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_Cgpwcn2M5LnmSl0GBFnzpGh3PHO1zVMn,w400.jpg""/>"
389,"               #humoric #heheszki #smog source: smog.jpg   +: marilmaril, IAmBack +7 others  ",2018-11-09 23:55:34,awakening88,9,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_8EC2sDujMHpX4wpQnmvGz0LM6oKqSiyn,w400.jpg""/>"
390,"               #smog source: Screenshot 2018-11-9 at 23.14.26.png   +: PrzykryDarek, slavas +1 different  ",2018-11-09 23:23:27,rafi_k,3,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_Km7IV9rHfYtxE3qZvvdKZPwmnBRhhvIW,w400.jpg""/>"
391,               What PM should have a mask with a filter on our Polish smog? And I understand that less PM = better? #xiaomi # poll #smog   ,2018-11-09 23:08:32,TenAnonToKlopoty,0,
392,"               Cool such a citywide sensor system. Now you can actually see how much it is filtered out the window #smog #slask #mgla source: opera_2018-11-09_23-01-15.png   +: slavas, Ostatni_Sarmata +2 others  ",2018-11-09 23:05:15,Zari,4,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_dtxbjr9ItWManPT3FfEo0nVytrnxPRCT,w400.jpg""/>"
393,"               In #krakow chujowo but stable  #smog #mgla #newhuta source: 1541800093958.jpg   +: nomus, Rapepo +13 others  ",2018-11-09 22:49:10,mojojciectomirek,15,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_0o9WuxwqOkqFf6A9DnKPxkqUy3MC5qc1,w400.jpg""/>"
394,"               Az fear window open .. #smog #air pollution #slask source: IMG_20181109_220638.jpg   +: Senthill, lwonly +3 others  ",2018-11-09 22:20:11,ZjemCiDywan,5,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_OaRuesdWJIoysfusGkIWWKw2w9OFSdHJ,w400.jpg""/>"
395,"               Why eat a gourd supper as you would like to get out of work?  #lublin #smog   +: MyPhilosophy, Rapepo +9 others  ",2018-11-09 21:34:42,MissN0b0dy,11,
396,"               It's so dense that I fell into a ditch fucking.ヽ (͠ ° ෴ °) ノ #smog #lublin #wkurw #mgla   +: Rapepo, mannoroth +12 others  ",2018-11-09 21:10:10,Rave77,14,
397,"               cool is the air, not so clean ...  #krakow #smog source: d-pt.ppstatic.pl   +: Natalia_92, Rapepo +14 others  ",2018-11-09 20:58:01,adm126,16,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_H0f99f9wjDGlDvQgUo8s0WKvMw9U5aT6,w400.jpg""/>"
398,"               Cars? Low emission? In Bochnia, someone else is responsible for the XD air condition # air contamination #smog #bochnia source: wszystkokotiabelskie.png   +: lwonly, 5 Minutes Freedom +2 others  ",2018-11-09 20:57:40,Szysznik,4,
399,"               11.11 fans of stadium-type fixtures who are choosing to Warsaw are asked apolitically and above the divisions for braking with flares, especially smoke candles. Smog and it's like hell. All sides of the Polish-Polish war will be upheld.  #Warszawa #smog #daily no source: static.prsa.pl   +: HagbardGodman, Christmas Eve +69 others  ",2018-11-09 20:39:58,Andreth,71,
400,"               #rzeszowskirekordsmogu #smog #rzeszow 2190% WHO norm, fanfare  This time with a picture, it would not be  The first tag to be banned as someone does not want, I will paste only as the higher value will notice source: i.imgur.com   +: lwonly, ufoludek-zkosmosu +19 others  ",2018-11-09 20:38:06,dzek,21,
401,"               Najs, we are going to the record: D It's time to flare gasmask #smog #air pollution #slask #bytom source: 333.png   +: Kunurki, lwonly +16 others  ",2018-11-09 20:29:23,PieronWoBistDu,18,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_KjhuqyZwPGb6Vn7zsqL8MxVzR7PEE8Fb,w400.jpg""/>"
402,"               You also have that, when you go out, usually in the evening, when you get back home you have red eyes and the whole jacket stinks? (͡ ° ͜ʖ ͡ °) #high #smog source: s.jpg   +: Booty_Gurl, lwonly +7 others  ",2018-11-09 20:22:13,Pepe9248,9,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_WEG1UbXHNt6BHgUstiXhFCsPAlQveCPi,w400.jpg""/>"
403,"               #czestochowa #smog  Hello! czenstochofa ?! for fuck! are you all right ?! source: dragon.png   +: Rapepo, lwonly +6 others  ",2018-11-09 20:14:36,lesio,8,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_TKiemd2czGLf6hFqfMsbpnlPha75HZoq,w400.jpg""/>"
404,"               What is happening in #lodz is an inflection. There is #smog that if it was happening somewhere else in the world it would be declared a state of natural disaster and with us all have it in the ass (╯ ° □ °) ╯( ┻━┻ #buldups #zales   +: Rapepo, why_no +10 others  ",2018-11-09 20:01:00,BrakKontaNaFejsie,12,
405,"               So what are we going to record today? #smog . . . click to expand the picture. . source: 1541789775730.jpg   +: Rapepo, Kamilohyhyhy +2 others  ",2018-11-09 19:56:38,ma_ma_malina_ma,4,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_0ytKXbdE2tneDw3A6bFB6GTj3u1dFGsO,w400.jpg""/>"
406,"               #czestochowa #smog #heheszki  Official data vs independent data (͡º ͜ʖ͡º)  This square point is a measurement station of the Provincial Inspectorate for Environmental Protection. The wheel is an Airly sensor . . . click to expand the picture. . Source: Screenshot_2018-11-09-19-39-00-783_eu.airly.android.png   +: S ...... p, unknown_nickname +3 others  ",2018-11-09 19:41:01,staryhaliny,5,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_uNIhx1JwYxUsQbeVyCFz1FMigHm9WU8q,w400.jpg""/>"
407,"               I wonder what record we can establish He has been watching for a few days and so far he has sat down today #lublin #smog . . . click to expand the picture. . source: 1541787263304.png   +: v ..... e, Najslabszy_Pingwin_w_Stadzie +6 others  ",2018-11-09 19:16:04,Krypi75,8,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_lUHdx6lrsEqG6mHgwo1o8DEpc9Ak1ZS5,w400.jpg""/>"
408,"               Kufaaaa is not what our grandfathers fought for !! #smog #ecology #wads . . . click to expand the picture. . source: embed.jpg   +: Snowdr0p, Wenrzu3 +4 others  ",2018-11-09 19:06:37,windwalker03,6,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_8snkG58Q82RBz8haePdNkqOAapxz1aJZ,w400.jpg""/>"
409,"               What do you think about the nationwide campaign regarding smog? I mean posters on streets, villages, or other possibilities. With a catchy description and some moving picture. Would you be willing to participate? I mean help in hanging up and the like?  #smog #polska   +: lwonly, Snowdr0p +2 others  ",2018-11-09 19:03:06,izkYT,4,
410,"               #sharp #xiaomi #purifier #smog #air cleaner #clear #geel #flow #Navilizer  Under the panic class = ""bgfbfbd3""> smog",2018-11-09 18:06:34,Krzyszy,2,
411,"  It probably struck us here in Warsaw, because as there was milk in the morning, I found the milk after leaving the job. As I am a agile boy, I took advantage of a favorable aura and I could calmly watch young people without curves, like hiding behind a winkel.  #high #smog   +: lubie-cheesecake  ",2018-11-09 18:00:27,Lucjan_D,1,
412,"               I see that Wieliczka does not pierce and they resist #curty #krakow #smog . . . click to expand the picture. . source: 1541780491767.png   +: Rapepo, Obsrano_Zbroja26 +12 others  ",2018-11-09 17:22:30,CrazyxDriver,14,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_4W9xjMWwidalOzg5vIESMrskGSYKwYcX,w400.jpg""/>"
413,"               Today, they could achieve anything here #heheszki #warszawa #smog source: embed.jpg   +: losing_ale_young, Obsrano_Zbroja26 +17 others  ",2018-11-09 17:17:59,rozowazielona,19,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_04jrf22QVOnYtolltc76rccm3wWgX6XL,w400.jpg""/>"
414,"               You're nice in this #warszawa, call #korwin or is it #smog or not yet? . . . click to expand the picture. . source: 1541778207372.jpeg   +: lubie-cheesecake, Rapepo +1 other  ",2018-11-09 16:44:44,pesotto,3,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_fdFBj4WlpUa4EheKxXupcH2zRBE1vj5C,w400.jpg""/>"
415,"               This feeling, when in rush hours in Krakow you get into MPK and you do not know if the air is more inside or outside ... #smog #krakow #tak truth #heheszki   +: mkwiatek, Mishkaa +20 others  ",2018-11-09 16:16:02,panie-co-pan,22,
416,"               Mirki, I'm thinking about buying an anti-smog mask, do you recommend something specific? Not for millions of coins.  #smog #maskiantysmogowe #tytaniedoeksperta #kiciochpyta # poll   +: Rapepo, Snowdr0p + 1 other  ",2018-11-09 16:12:49,Imperator_Bazantow,3,
417,"               I opened the window in #warszawa for a while to ventilate in the room, but it turned out to be more than a city (╯ ° □ °) przez( ┻━┻ through this #smog   +: director, Snowdr0p +8 others  ",2018-11-09 16:05:34,Fire998,10,
418,"               Excavations are shouting among themselves what is worse, coal furnaces or cars, and the plant combines all the best. Photo from Wednesday, when the wind was eastern. Look at the left side of the chimneys ... #krakow #smog #arcelormittal source: fromapp.jpg   +: slavas, 77LatBedeNowojrzaly +1 other  ",2018-11-09 15:48:22,Sepang,3,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_KswHtmCGosGeRPVpmQ5nLHe4KNHzfOk7,w400.jpg""/>"
419,"               #heheszki #take the truth #smog source: smog.png   +: dylon, lenovo99 +8 others  ",2018-11-09 15:35:07,mdlejtecole,10,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_ZRkqufSKeKoCkjHjJN33LyxZHtG0RJ9S,w400.jpg""/>"
420,"               Ehh Germany, I hate you #smog  show spoiler If you did not attack Poland in 1939, we would be much better developed and there would be less smog.   source: wykop.pl   +: lubie-cheesecake, RoastieRoast  ",2018-11-09 15:07:21,NadiaBelgium,2,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_qLGhsEv3DJy8cTa9GjeyG1o0NR9ZHq8a,w400.jpg""/>"
421,               Is this the famous smog? #Warsaw source: 1541771130555.jpg   +: Badyl69  ,2018-11-09 14:45:51,windykator74,1,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_vKW3RPpTXJ7abowyehBgAiJiSVEOkkBD,w400.jpg""/>"
422,"               In 25 years, we Poles added PLN 230 billion to coal mines. The construction costs of one nuclear plant today are 80 billion in the past, the costs were much lower. As of today, we have the most expensive electricity in Europe, Smog and we import coal from Russia xDDD Poland in a nutshell. And this cockroach is still fucking about investing in coal #polityka #smog #prad show whole source: 1541770940749.jpg   +: grucha_88, k1fl0w +18 others  ",2018-11-09 14:42:32,ziobro2,20,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_O18rfMnyYqEmOUHN6I5yRzhMGLN1qcIU,w400.jpg""/>"
423,"               #liocephalans instead of running away from vaccines should focus on a real risk:    According to the ESCAPE study results in the case of small air pollutants (up to 2.5 microns in diameter - PM2.5), any increase in dust density by 5 micrograms per cubic meter increases the risk of death from natural causes by as much as 7% [5]. Breathing of a pregnant woman with PM2.5-contaminated air is also correlated with the occurrence of autism [6].  #smog #zdrowie #wpolscejakwlesie show the whole   +: GreenHerbataPodanaNaZimno, slavas +7 others  ",2018-11-09 13:34:50,tomosano,9,
424,"               Halo halo #gdansk #save. What a pleasant mist outside the window (.◕‿‿◕.) (͡º ͜ʖ͡º). He adds such maaagi; 3  #smog #the weather source: fromapp.jpg   +: SirSay, Guidance +6 others  ",2018-11-09 12:20:35,KamRadz,8,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_F1SzSEw0xm1lhpFmkHCG50wPSvABDk97,w400.jpg""/>"
425,"               ""Chick, Halyna, what a smog."" #apazkota #koty #zwierzaczki source: IMG_20181109_114415.jpg   +: vanitydomain, TheMadHatter +16 others  ",2018-11-09 11:45:46,sillygiraffe,18,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_JwT117UTwmsypyY9rqA9JSv5RkGMbuYp,w400.jpg""/>"
426,"               #krakow #smog #humorless #heheszki source: embed.jpg   +: kastet_w_kwiatki, RoastieRoast +136 others  ",2018-11-09 11:44:10,MatiOfficial,138,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_j0qL51Xe7XQ6orfEfjJc2rSw6ntFxItR,w400.jpg""/>"
427,"               But on this track, the rich, bought cars and still mounds them (͡ ° ͜ʖ ͡ °)  Filled garbage, they spend 500+ on water and smoke in the ovens, which they fall into because they can not afford decent fuel, and the quarter-smart power of thought that free bus tickets will change something.  #smog #patologyin #patologiazewsi source: Screenshot_20181109-113021_Canary.jpg   +: Youngpurple  ",2018-11-09 11:32:54,jaroty,1,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_VTQjtVAeBWVHMIAIwg0FMjVd5jwmaDNu,w400.jpg""/>"
428,               Hey Mirki from da # krakow. I am looking for a RZ Mask mask for a pink one in a stationary store. Can someone recommend a store? Thanks from mountain! (⌒ (oo) ⌒) #smog #rzmask   ,2018-11-09 10:49:07,SuperStefan,0,
429,"               #heheszki #smog source: pamietamy.jpg   +: Ufo777, M ......... 6 +7 others  ",2018-11-09 10:02:56,n3wmod3l,9,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_SZ4RqN1caCANuuK9ENkZPR6WhaO9yBR7,w400.jpg""/>"
430,"               Do you know any masks worth recommending, which do not cost PLN 200-300, but to block PM2.5? I saw something like this http://sklep.citymask.eu/en/ZEBRA_B,7,59 but suspiciously cheap. #smog   ",2018-11-09 09:52:30,Lsrd,0,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_cVu7XwKPPL1QkbFD8szzDwiks4s3fj6d,wat400.jpg?author=slavas&amp;auth=c04453a1d9d9fbe6f25b399c8559a4ef""/>"
431,"               There is still a chance that the Chinese smog will bypass Japan. When will China suffer the consequences of poisoning all of Asia? #wielkismogchinski #smog #chiny #japonia #korea source: 1541752946728.jpg   +: tomasz-terlecki, xandra +25 others  ",2018-11-09 09:44:02,Aedemkun,27,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_GlYLz7yv9AtF8QgT5haBGIXQ5FE1JOuG,w400.jpg""/>"
432,"               Halo #szczecin is a smog or fog or fog with fog   +: Kutazzz, ruszcz  ",2018-11-09 09:24:52,urodzajnaziemia,2,
433,"               Today, Krakow is not rendered well  #mgla #krakow #smog [See 1541751501791.jpg]   +: trzezwy_brat, skeptical_knowledge +3 others  ",2018-11-09 09:19:36,Daydreamercraft,5,
434,"               #Good morning #boat #the weather does not impress - heavy clouds and smog ... source: sssmog.jpg   +: reason_, Destruktor91 +3 others  ",2018-11-09 09:03:38,WLADCA_MALP,5,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_5WQkyoKKgurKQqbjobQuql3PP9Qnffok,w400.jpg""/>"
435,"               40,901.59 - 15.86 = 408998.73  Today, these are some total eggs with getting up ... First, the smallest cat woke me up, laying on my chest and muttering with the strength of the tractor. I took a look at my watch - 4:15, it's time to gather ... Just a moment - and yet 3:15. Driving in a kimono. Then the alarm clock vibrated at four o'clock, but I still decided that it was not time - I snoozed. In the end I dragged myself out of bed at 4:20, and I set out on the route 20 minutes later.  The weather is really autumn - on the thermometer 2 ° C, the wind is missing, smog around 200%, and fog such that on sections where there was no lamppost the head could not light the roads further than 5 m ... Now I run in three-fourths pants because the physiotherapist ordered - well, she did not say anything about the T-shirt because at least I can still wear short sleeves (͡ ° ͜ʖ ͡ °)  Silly 20 min, and the difference in car traffic is drastic - a lot less cars than usually starting at five. I had a lot of time reserve, so I allowed myself to choose a longer route through Krakow villages - and that the route profile is nice, despite the mask, I managed to speed up somehow and almost to the end maintain a decent pace.  The race closed the average 4:53 min / km ... I know that for @BenzoesanSodium this rate is the symptoms of clinical death, but I am old and I am slow (͡ ° ͜ʖ ͡ °)  Have a nice fifth!  show spoiler #track #guidingtop #guiding #enronczlapie #ruszkrakow  show the whole source: embed.jpg   +: Akuku69, Sodium benzoate +12 others  ",2018-11-09 08:37:25,enron,14,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_GW9k5dlKQezVXFbLS6jSuBRspiazJRUl,w400.jpg""/>"
436,"               Woecie what is currently the biggest source of pain and suffering in Poland? No Jews or feminists and a bastard group, which we call ""management."" It is they who influence how we live. That these human masses must move every day generating environmental pollution, causing a huge loss of time, loosening family ties. And the reason is the absolute reluctance to enter remote work. Most office workers do not really need to be in the office, but ""Management's still needs it."" This has an impact on urban planning, on the constantly rising prices of flats in the city, on influenza epidemics (urban transport infections) #zalesie #smog #pracbaza #korpo show whole   +: Grzechu10g, bialegomisa +4 others  ",2018-11-09 08:21:18,RoastieRoast,6,
437,"               Hey Mirki from tag #smog do you have some protip on pairing glasses when you wear a mask? I bought a Dragon recently and I have a problem with it, pressing down the nose does not help much, and as it is only for a moment (͡ ° ʖ̯ ͡ °)   ",2018-11-09 08:15:09,karoryfer,0,
438,"               Fuck like I have good settings enabled, a higher-end graphics card, millennium series with the designation 97, for this 21 GB ram, and here ass ... the distance of rendering objects to max and beyond the same ...: /  #krakow #mgla #smog . . . click to expand the picture. . source: received_886776631711859.jpeg   +: bob_budowniczy, mala_kropka +56 others  ",2018-11-09 08:10:02,Yeltet,58,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_eTdEomzQ0xyvTI0wfM6AoU3StQrYeMYs,w400.jpg""/>"
439,"               Kurdebele Palace of Culture disappeared  #warszawa #mgla #smog . . . click to expand the picture. . source: IMG_20181109_063614.jpg   +: Brajanusz_hejowy, Marsnapada +4 others  ",2018-11-09 07:50:02,gumpa_bobi,6,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_WkLZt05qir2lzAzjjdho750ejgMH68ZF,w400.jpg""/>"
440,"               And slow contact (͡ ° ͜ʖ ͡ °) #smog source: Screenshot_2018-11-09-07-40-11-1.png   +: RoastieRoast, slavas  ",2018-11-09 07:41:18,Nosradamo,2,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_rlfNjIXG9od9dPMStwnKz4y35XpdTCYT,w400.jpg""/>"
441,"               Cool this fog (͡ ° ͜ʖ ͡ °) #warszawa #smog . . . click to expand the picture. . source: Screenshot_2018-11-09-07-38-32-438_en.tajchert.canary.png   +: phoropter, Proobs +2 other  ",2018-11-09 07:39:19,polik95,4,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_VHLYnr3VgL09dmXjuyxXJZNSrn1oQsWF,w400.jpg""/>"
442,"  Smog + strong fog combo #lublin #pace . . . click to expand the picture. . source: 1541745312763.jpg   +: Falcon999, Destruktor91 +5 others  ",2018-11-09 07:35:34,Tobiass,7,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_kHpju5PlB2F8q8grO4U79WqSlWqQO25m,w400.jpg""/>"
443,"               xD  #warszawa #smog . . . click to expand the picture. . Source: Screenshot_20181109-072317_Wykop Mobilny.jpg   +: Ulany_Utopiec, Szaraban +1 different  ",2018-11-09 07:23:45,kicjow,3,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_IhMwO1GQjVnlrBKPvWsLRdNc3F3aT5nP,w400.jpg""/>"
444,"               It's a feeling when you leave the house in the morning and wonder if it's fog or smog. #Katowice source: 1541744430151.png   +: W33D420, Gacek2k17 +458 others  ",2018-11-09 07:20:35,AnalitycznaOna,460,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_FwfPStsGolcO8R5dZvAFQchnkuY6Oyx9,w400.jpg""/>"
445,               And the jeeps will soon write that in #warszawa #smog   ,2018-11-09 07:19:43,czuczer,0,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_8O4waX5kPEuOVe9h9K8GmLi9r4sHpHyf,w400.jpg""/>"
446,"               And great #warsh #smog #allergy source: comment_iOFa9e88FQ4ZFDyIEvvYQ5Chlhj2z5Yo.jpg   +: W33D420, Grubyyy +5 others  ",2018-11-09 07:18:26,Szkocik,7,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_wUvrGci7zABNJyFKJb1ihtfp3lbnrq10,w400.jpg""/>"
447,"               Ehh Poles, I hate you #smog [see embed.jpg]   +: lankirasz, anonymous +611 others  ",2018-11-09 07:14:07,matt3he,613,
448,"               A little fog and some stench (͡º ͜ʖ͡º) Supposedly moderate (✌ ゚ ∀ ゚) ☞ Have a nice day Mireczki! #snowobry #wroclaw #smog source: embed.jpg   +: iRickGrimes, orkenzord +3 others  ",2018-11-09 06:24:10,super_tux,5,
449,               #wroclaw is it fog or #smog? (͡ ° ͜ʖ ͡ °)   +: W33D420  ,2018-11-09 06:15:55,MrsHyde,1,
450,"               #smog #polska #gownowpis ​​#wpolscejakwlesie #dziendobry source: jakwchlewieobsranymgownem.png   +: 976497, Phillips-with-metastases +7 others  ",2018-11-09 06:15:02,Za_jakie_grzechy,9,
451,"               Silent Hill over Warsaw. It's probably the famous smog.   +: RainbowDash, seduc3me +3 others  ",2018-11-09 05:49:56,j.......y,5,
452,"               I opened the window for a while to ventilate. I closed after 2 minutes. I'm jeż  #smog #warszawa source: fromapp.jpg   +: W33D420, blue-eyed +7 others  ",2018-11-09 03:01:03,Holenderski_Ser,9,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_34cm4siYklWNxPvVkJTIe8m4OBEp8wuz,w400.jpg""/>"
453,"               But in Krakow there must be a car traffic at this time that such a smog. I hope that they will eventually infect those dorms with #krakow   +: cafe, order  ",2018-11-08 23:55:41,ziobro2,2,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_fzYGCAY4SVGHaU74ZN92KnuNF8lwrQjy,w400.jpg""/>"
454,"               A beautiful country #smog source: 1541717456715.png   +: duck, I like-cheesecake +6 others  ",2018-11-08 23:51:09,ziobro2,8,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_kaLZLcDccyqIIAafVfmTw43mzGimvYNZ,w400.jpg""/>"
455,"               souls are fucking yyyh yyh #smog   +: Freakz, tomosano +1 other  ",2018-11-08 23:21:42,zbuntowany_aniol,3,
456,"               Oh fuck, but smog, I guess it's never been like that in Lodz #lodz #smog   +: Freakz, harnas_sv +7 others  ",2018-11-08 23:19:51,nieocenzurowany88,9,
457,"               severe winter in #krakow ... but ... wait ... #smog source: smmmkkk.PNG   +: tomosano, Kremowka_z_Wadowic +4 others  ",2018-11-08 23:16:05,rzydoMasonerya,6,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_QHP0mYbfFDcFDPMvrjwtZ9rPiXRL8l0G,w400.jpg""/>"
458,"               As for the januas ... they started to smoke because it was cold  #lublin #smog . . . click to expand the picture. . source: 1541710823688.jpg   +: Senthill, must +6 others  ",2018-11-08 21:59:40,Pituch,8,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_mMa6ORL2MwwOHXTy82IYPj7AGTBTkmtk,w400.jpg""/>"
459,"               Bravo #rzeszow and around - 2060% of norm who pm2,5 #rzeszowskirekordsmogu #smog   +: tomosano, ufoludek-zkosmosu +14 others  ",2018-11-08 21:49:45,dzek,16,
460,"               Super #mecz bulwo xDDD  #pannel #smog #heheszki source: P81108-211730.jpg   +: undiscovered_talent, rashidq +4 others  ",2018-11-08 21:18:35,Kismeth,6,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_fiKL9zjvmycEEppu5txe8feaEVef17Jy,w400.jpg""/>"
461,"               Well, we're starting the season ᕦ (òó) ᕤ  What anti-smoker masks do you recommend? I think I will buy it this year #smog #slask source: 2018-11-08_20-43-09.png   +: slavas, Jojne_Zimmerman +2 others  ",2018-11-08 20:47:39,Zari,4,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_Sfrg9Lohfm5gcAHaOuKlAQMAMOLrkytb,w400.jpg""/>"
462,"               It was nice to know #smog #slask #power . . . click to expand the picture. . source: embed.jpg   +: lwonly, kiritito +2 others  ",2018-11-08 20:39:20,Meszekkeszek,4,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_Q3457g8BhkWqZ3vqWBccRRBoQDnpoIme,w400.jpg""/>"
463,"               i love the smell of the smog in the night #smog source: Airly map state of quality and level of air pollution in Poland.png   +: rudeposter, lwonly +2 others  ",2018-11-08 20:34:26,ZielonaHerbataPodanaNaZimno,4,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_lZVgHkP9sqGMnvgzkUfGTwitjafaG2DK,w400.jpg""/>"
