,post,date,user,vote,image
345,"               What's up here ... half an hour ago, 300% #krakow #smog source: C0B92619-2B1C-4196-87E9-27BD3166EAF8.jpeg   +: slavas  ",2019-02-01 13:48:02,hazawwin,1,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_6ZqzgRyDnt7QRO5XX1eDjbwLLc7BDASX,w400.jpg""/>"
346,               #smog source: 1549013904927.jpg   ,2019-02-01 10:38:34,wdvefbrgn,0,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_8K6OUcFQKsrVaIcAC90ssbeyeMVQw880,w400.jpg""/>"
347,"               #bielskobiala #smog source: FB_IMG_1549013636122.jpg   +: MattCore, MandaryWspanialy +3 others  ",2019-02-01 10:34:32,wojtaasp,5,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_HWN6NX0mEh3maE21EJQCUnOl2tXpROdy,w400.jpg""/>"
348,"               Halo # how do you play? (͡ ° ͜ʖ ͡ °) #smog source: Screenshot_20190201-103156_Canary.jpg   +: lolingPL, mateopoznan +6 others  ",2019-02-01 10:32:50,jaroty,8,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_vMh2pY5E7zrldfbAsqL22VRsNw5sbXVd,w400.jpg""/>"
349,               Today there is no free communication #rakow #zalesie #smog A bunch of policymakers fooled ...   +: Kaiser_Verbot  ,2019-02-01 07:52:52,Okayama,1,
350,"               What #smog? #chorzow #slask source: scontent.fmia1-2.fna.fbcdn.net   +: Proobs, MaleOmega +6 others  ",2019-02-01 03:13:22,lajsta77,8,
351,"               In my city, I think they have turned the hospital into a gas chamber, reading from the school opposite the xD hospital  #smog #airly . . . click to expand the picture. . source: jajebe.PNG   +: Apollo1993, slavas  ",2019-01-31 23:32:47,TymRazemNieBedeBordo,2,
352,"  Smog is part of life in the big city #pdk #currentshortsinimalheath #height #smog #slask #katowice . . . click to expand the picture. . source: SmartSelect_20190131-222918_Canary.jpg   +: Morgoth143, InformationNot valid CCCLVIII +4 others  ",2019-01-31 22:30:29,w__w,6,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_W32Y2wcvn9Mo43HvD94qoWu5s2OPM2as,w400.jpg""/>"
353,"               Drama #smog #polska . . . click to expand the picture. . source: embed.jpg   +: maraswrona, slavas  ",2019-01-31 22:28:45,Pedzel_Washington,2,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_h1P5xWLP9H7TeSMetOcNKoUKM5ZQAEUQ,w400.jpg""/>"
354,"               you do not know how best to approach the fireplace on the top floor .. the chimney, as you can see it, is separated from the ventilation and is made of stainless steel .. do you have to give some more or steel pipe enough?  (the cross-section is on the bottom left)  #polska #dom #warsztat #kiciochpyta #smog #budownictwo #heating show the whole source: kominek2019.jpg   +: Camillo_Geo  ",2019-01-31 20:16:01,nutka-instrumentalnews,1,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_igJeQWahMHlK6JH1RLNoRFBqYLWEFFq8,w400.jpg""/>"
355,"               In this Krakow, it's such a smog through these cars to the countryside to go and breathe healthy air  show spoiler (͡ ° ͜ʖ ͡ °)  #krakow #smog source: smogg.jpg   +: Czech, pancreas +19 others  ",2019-01-31 19:39:45,rolf_ed,21,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_cekni2QqkIBnAdqXCQE80c7G3XT8PbqH,w400.jpg""/>"
356,"               Hey, does anyone have a humidifier-air purifier at home? Since when the winter started, I'm sniffing every day with a stuffy nose which results in a dry mouth and throat, to the point that it hurts. Radiator closed and window unsealed, but it does not give anything. I see that they are such to the tip, for the room / bedrooms gives it advice?  #smog # apartment #sen #zdrowie show the whole   ",2019-01-31 19:05:59,Blahblahaa,0,
357,"               Only 1152% of the PN 2.5 standard #smog #tomaszowmazowiecki . . . click to expand the picture. . source: Screenshot_Airly_20190131-181454.png   +: d .... q, poji +4 others  ",2019-01-31 18:16:36,rogerro,6,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_epDogyak0Hqno09LbdOXwOqpisEpEB2I,w400.jpg""/>"
358,               #smog #superair #health #air  What air purifier you recommend good price / quality ratio and availability of filters :)   +: Apollo1993  ,2019-01-31 18:10:13,balbezaur,1,
359,               Someone will recommend some HEPA filters to create something similar to airCannon (air purifier)? #superair #xiaomi #smog #air #scan   ,2019-01-31 14:42:19,OraclePL,0,
360,"  Can you smoke in the oven?  The film from 65 years ago lost nothing. Just cut and let go between the diary and the weather forecast - it would do a lot of good work. The subject of smoking for about 5 minutes.  #wegiel #heating #smog #air pollution #polskiedomy #proprawnepalenie show whole source: youtube.com   +: jasmi_n, qazfx +7 others  ",2019-01-31 14:09:02,Juzef,9,"<img class=""block lazy"" src=""https://www.wykop.pl/cdn/c3201142/comment_VineNyT90fQhH29FQDjKrFlk0S711yeb,w400.jpg""/>"
361,"               It is breathless NOT to breathe #bielskobiala #smog . . . click to expand the picture. . source: 1548939782580.tajchert.canary.png   +: nieposamo, Jontek6 +1 other  ",2019-01-31 14:03:14,mocny_kfas,3,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_5IN56g03oDUqnWTUUx308CqYGfbed7aA,w400.jpg""/>"
362,"               Well, what do we freeze champagnes for global achievements? (͡ ° ͜ʖ ͡ °) #smog source: top 5.png   +: kopytko1234, pasio_13 +3 others  ",2019-01-31 13:27:55,GrochenMochen,5,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_AKleBw3vdBZ67b95zcu6SvWIVv2QVT11,w400.jpg""/>"
363,               Is there a general site where you can check the air pollution with smog? #smog   +: must  ,2019-01-31 13:24:27,DzonySiara,1,
364,"               #smogowice (ʘ‿ʘ) #katowice #slask #smog source: IMG_20190131_111837_866.jpg   +: UowcaTroli, megawatt +19 others  ",2019-01-31 11:20:29,d0t3r,21,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_gGnJcH7renytyjOecwIto7mi2gW8ZIRY,w400.jpg""/>"
365,"               #smog just from the window I saw how on the backs burn some plastics in order to recover the metal, just a metal basket in the middle of the yard - drooled even no one is watching, cycled we'll see what will happen   +: Duze_piwo, Yukio_Mishima +6 others  ",2019-01-31 10:33:45,cactooos,8,
366,"               #smog #bytom Sucha Góra - Dolomites source: 1548924348908.jpg   +: gronagniew, slavas +3 others  ",2019-01-31 09:46:02,Spider1919,5,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_UOEsvTXcinszVCNEw4er2h9Zgtb0rsxP,w400.jpg""/>"
367,"               I think I'm going to run (͡ ° ͜ʖ ͡ °) #katowice #slask #smog source: Opera Photo_2019-01-31_085639_airly.eu.png   +: Rodua, lolingPL +9 others  ",2019-01-31 08:58:10,dupa-z-tylu,11,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_IsyhkFwTfDIjGbidNf5RB8Mza1ZhsKNZ,w400.jpg""/>"
368,"               A day like every day)) ¯_ (ツ) _ / ¯ #wroclaw #smog   +: pestis, Jakub1222  ",2019-01-31 07:10:02,rosomak94,2,
369,"               396704.94 - 14.24 = 396690,70  Today, in the end, there was no slide and I gathered at 5:00. On the thermometer -1 ° C, and the smog slightly below 100% - and that the wind started to rush and went down, I flew without a mask. Cool conditions - quiet, dark, dry ...  After a two-day break, it was nice and nice, but the first kilometer surprised me negatively ... only then somehow I managed to speed up and managed to report an average 5:02 min / km. Let se be (͡º ͜ʖ͡º)  See you tomorrow!  show spoiler #track #guidingtop #guiding #enronczlapie #ruszkrakow  show the whole source: embed.jpg   +: Akuku69, diethylammonium +11 others  ",2019-01-30 23:05:42,enron,13,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_wwXZ5QDwcS1VScDXApi7JAlOfLDOYwNO,w400.jpg""/>"
370,"               x fuck D  #smog #primedult #reverse . . . click to expand the picture. . source: Screenshot_2019-01-30-22-59-01-712_eu.airly.android.png   +: ayanami, embryo +5 others  ",2019-01-30 23:00:16,Uzuken,7,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_xysYTihxPGUWRMlmnXZL2Bol8h780wba,w400.jpg""/>"
371,"               No elo  #smog #reference . . . click to expand the picture. . source: Screenshot_2019-01-30-22-07-14-140_eu.airly.android.png   +: janrouter, slavas +4 others  ",2019-01-30 22:08:32,Uzuken,6,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_GcSve0htJVqJnecHQsKSjlZGy85TI5bR,w400.jpg""/>"
372,"               which is worth taking? distance ~ 25km https://allegro.pl/oferta/maska-antysmogowa-na-pm2-5-i-pm10-z-certyfikatem-7210478826 https://allegro.pl/oferta/maska-antysmogowa-respro-techno-black-l-7698613202 https://allegro.pl/oferta/maska-antysmogowa-respro-cinqro-black-l-7698578504 https://allegro.pl/oferta/breezy-hallny-maska-antysmogowa-premium-filtry-7779483189 https://allegro.pl/oferta/maska-antysmogowa-respro-city-black-l-7733839227 #rower #smog #katowice show the whole   +: bugzzz, LobuzKochaMocniej  ",2019-01-30 20:53:26,mati1990,2,
373,"               Mirabelki and Mirki, can anyone recommend a good one to the air to the apartment. An apartment in the center of a big city, probably a lot of pollution and mythical smog, and a toddler at home who has upper respiratory tract infections .... I'm not interested too much to be cheap, to be well ... #kiciochpyta #zdrowie #powietrze # smog show the whole   +: lubie-cheesecake  ",2019-01-30 20:25:07,garniturowiec,1,
374,"               (╯(╰,) #smog . . . click to expand the picture. . source: embed.jpg   +: slavas  ",2019-01-30 20:06:29,Idesiku_Nago,1,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_maw6PQ3bezIn3jUq1DMFUiXH2YWsZOVf,w400.jpg""/>"
375,               do you think that in neighboring gyms they can also fire in the next few years with the idea of ​​banning wood? #smog #krakow #ekologia   +: maraswrona  ,2019-01-30 16:33:06,kkarol93,1,
376,"               PKP Warszawa Jelonki we wish you a successful cancer. #pkp #smog #pkpintercity source: x3.wykop.pl   +: pablo397, Bzdziuch +1 different  ",2019-01-30 10:06:11,konskyyy,3,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_1NSjQc5y6nnZN94GYbvauiDtzY9OB5Wr,w400.jpg""/>"
377,"  Smog, it stinks ... #wroclaw #smog source: 1548827896748.jpg   +: olabogaxD, kidzior +1 other  ",2019-01-30 06:58:25,bachus,3,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_bWreAS3PSbXuoHNSyibTcr1gApJsZxCL,w400.jpg""/>"
378,"               I recommend reading about the aeration wedges and who is responsible for the development plans in Warsaw (͡ ° ͜ʖ ͡ °) #smog #warszawa   +: pasio_13, uszyk90 +2 other  ",2019-01-29 22:44:53,teka82,4,
379,"               #zywiec #heheszki #smieci #smieci #smog source: 1548791300060.jpg   +: ryba_w_sprayu, TwojStaryToKorniszon +8 others  ",2019-01-29 20:48:51,krzywousty80,10,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_oWNxMVyskWcE4nGHoWViW59mDVsRMy18,w400.jpg""/>"
380,               Is it just me who feel so upset and tired of this #smog?   +: ataeB  ,2019-01-29 20:32:17,smiechnasali,1,
381,"               #tvpis #paskigrozy #smog source: https://pasek-tvpis.pl/p/tvpis5a8093.jpg [see zdj.generatorpaskow.PNG]   +: Lupus28, howe +5 others  ",2019-01-29 17:56:37,stokrotka530,7,
382,"               what anti-smog mask on the bike? #smog #rower #sport #katowice   +: mustol108, LobuzKochaMocniej  ",2019-01-29 17:34:46,mati1990,2,
383,"               students at the session kid at the winter camp smog spread rumania is sleeping there was probably no accident involving MPK  so boring  that at least a tender should be rolled (͡ ° ʖ̯ ͡ °) #Wroclaw source: comment_pQUVXKTbSwXpQ1heap7lzbRCBGFVcgot.jpg   +: Emil1803, furukunai +725 others  ",2019-01-29 09:33:55,mroz3,727,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_vU44VVInHFTNppO3AoncWo9Ww76hbe6w,w400.jpg""/>"
384,"               5627800 - 4000 = 5623800  exhausted terribly - I do not know if it's any repercussions after a cold or allergy (or just a fucking smog despite the mask on a bike), but tomorrow again a break because it does not go (╯ ° □ °) ╯( ┻━┻  #plywajzwykopem   +: boiledturtle, Kinja +4 others  ",2019-01-29 08:39:40,luzny_lori,6,
385,"               Is it smog or Novogrodzka cooking bigos? (͡ ° ͜ʖ ͡ °)  #bekazpisu #damagecontrol #polityka   +: Klimbert, Janusz_z_Galilei +6 others  ",2019-01-29 06:06:13,Ripper,8,
386,"               Die Polaczku. Because Grażyna and Janusz have no money for normal fuel.  #smog #warszawa source: fromapp.jpg   +: TynKus, qba298 +22 others  ",2019-01-28 22:31:13,Holenderski_Ser,24,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_eIxc5LU913NVP0pvw20QGDNxXNEuEsN3,w400.jpg""/>"
387,"               When the level of air pollution falls to 200% of the norm #wroclaw #smog source: breathe-fresh-air-800x600.jpg   +: great, frost3 +467 others  ",2019-01-28 21:27:27,zgredinho,469,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_ffp9qcDgecCmLol786GyNz62y9Te66XP,w400.jpg""/>"
388,"               I prefer to have cancer control (⌐ ͡ ■ ͜ʖ ͡ ■) #lodz #lodzkurwa #smog . . . click to expand the picture. . source: 1548702444247.png   +: EpicKris, mirkobiniu  ",2019-01-28 20:07:27,A....7,2,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_IiNeGbCy2F9cOG3e8j7uooP8gWuKF3uD,w400.jpg""/>"
389,"               That's how it lives in this village ... (͡º ͜ʖ͡º) #smog #air # air contamination source: Bu.jpg   +: izkYT, xandra +3 others  ",2019-01-28 17:48:10,tabarok,5,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_PJz6aybdRDITVIX58nlzZI0yjhLBHutV,w400.jpg""/>"
390,               Do you have any air purifiers at home? Can you recommend something? #smog   ,2019-01-28 17:24:24,uszyk90,0,
391,               Violet dots come from minute to minute (͡ ° ͜ʖ ͡ °) #polska #smog source: stabilnie.png   ,2019-01-28 15:29:29,picasssss1,0,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_8Ad94xpjgDkhelzIOwswTpOQ1I49IyiO,w400.jpg""/>"
392,               Such a smog in me that basically smoke pipe in the toilet clean the air. #gownowpis ​​#smog . . . click to expand the picture. . source: Screenshot_2019-01-28-10-53-44-672_eu.airly.android.png   +: Psyduck420  ,2019-01-28 10:54:03,TymRazemNieBedeBordo,1,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_JJV3nF7f745cubFYXTbRtqt30G92XzCC,w400.jpg""/>"
393,"               Sun over Wroclove. Have a nice breath ... #wroclaw #smog . . . click to expand the picture. . source: 1548663847181.jpg   +: Touchamynoodles, DanielPlainview +2 others  ",2019-01-28 09:24:10,jestemtunew,4,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_e16YaLG7wYJG1VLUcam7fqYjmqjZrEdO,w400.jpg""/>"
394,"  Wroclaw is poisoning people. You have the right to compensation for living in the capital of smog  TL: DR Below are only my thoughts and a small commentary on the situation.  Could your actress start a wave of compensation cases from the Treasury?  It should be noted that in recent times even the authorities of Wroclaw have stopped people putting putty that it is good - once new information on air quality at MPK stops showed that the state is ""GOOD"" and SkyTower could not be seen from 300 meters.  I do not know about you Mireczki and Mirabelki but I personally saw the inscription for the first time ""Air quality: CRITICAL"" last week. (pic rel if you can see something in this pixel).  Of course there is a hate on Mrs. Wolszczak, because she is making a storm for poisoned air when she smokes herself, etc. but this should not distract attention from the problem of smog in Poland.  #wroclaw #smog #polska #krasnalnienawci show the whole [see 20190122_210543-1.jpg]   +: IEatBread, Lowca_kotojeleni +2 others  ",2019-01-27 23:22:13,WildGooseberry,4,
395,"               Note, Katowice may have 0.77 sensor per km2 └ [⚆ᴥ⚆] ┘  New portal for smogs (͡ ° ͜ʖ ͡ °) http://powietrze.katowice.eu    As part of the international project called ""AWAIR"", the city of Katowice, together with partners from other European cities, received funding from the ""INTERREG EUROPA CENTRALNA"" program.    In addition, the project includes the implementation of a pilot project consisting in installation in selected locations (nurseries, kindergartens, orphanages, social welfare homes) air pollution sensors and a multimedia presentation of results on the created online platform and in selected locations of units (127 air sensors and 154 multimedia screens ). The air quality monitoring system created is the largest system in the country, which is owned by a local government unit (0.77 sensor per km2).  #katowice #slask #smog #interests show the whole thing source: Capture. JPG   +: cichy_pozorant, cofko +4 others  ",2019-01-27 21:45:21,ArchDelux,6,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_mz2uvMHtbWJmdxf81a2ijLF98U1wbTZi,w400.jpg""/>"
396,               A good and inexpensive anti-smog mask it? #smog #maskaantysmogowa #jakoddychac #oddychajzwykopem #oddychanie   ,2019-01-27 20:22:01,AlfaMirek,0,
397,"    It's not us, it's the drivers   It's not us, it's peasants from the suburbs who smoke   It's not us, it's people who use garbage  And ch * j, we will continue to poison.  #smog   ",2019-01-27 19:35:31,Uri_,0,
398,"               Hi, below in the #lowcychin tag, I present interesting coupons and promotions for #gearbest #banggood and #AExpress stores ---------- For more interesting coupons and promotions, visit the LowcyChin.pl website -----------------------  ------------------ Gearbest: ------------------  1. Digital multimeter ANENG V01A Price with shipping: $ 9.89 / ~ 37 PLN  2. The zanflare F1 USB Rechargeable 4500-5000K Price with shipping: $ 12.99 / ~ PLN 48  3. Sonic speaker Alfawise S100 White Price with shipping from Poland: $ 20.99 / ~ PLN 79  4. Sonic speaker Alfawise S100 Black Price with shipping from Poland: $ 20.99 / ~ PLN 79  5. IP Camera Gocomma Wireless Smart WiFi IP Camera Price with shipping: $ 24.35 / ~ 91 PLN  6. A dictionary in the rearview mirror + Gocomma A2 rearview camera Price with shipping: $ 29.99 / ~ 113 PLN  7.Telight LED Yeelight YLDD04YL 2m LED Smart Strip Light Price with shipping from Poland: $ 31.99 / ~ PLN 120  8. Air cleaner Alfawise P1 Price with shipping from Poland: $ 42.99 / ~ PLN 162  9. Sonic headset Xiaomi Oclean One Price with shipping: $ 56.99 / ~ PLN 214  10. Sonic Xiaomi Oclean One Price with shipping: $ 56.99 / ~ PLN 214  11. Sonic headset Xiaomi Oclean One Price with shipping: $ 56.99 / ~ PLN 214  12. Alfawise U30 3D printer Price with Priority Mail shipping: $ 175.99 / ~ 665 PLN  13. Dibea D008 Pro vacuum cleaner Price with Priority Line shipment: $ 187.19 / ~ 709 PLN  14.Xiaomi Mi 8 Lite 4 / 64GB Blue from Poland Price with shipping from Poland: $ 229.99 / ~ 866 PLN  15.Ulefone Power 5 with 13000mAh battery Price with Priority Line shipment: $ 245.99 / ~ 931 PLN  16.Laptop Teclast F15 Price with shipping: $ 423.02 / ~ 1601 PLN  17.Laptop Xiaomi Mi Notebook Air Price with Priority Line shipment: $ 769.99 / ~ 2884 PLN  18.Huawei Matebook 13 Laptop Price with Priority Line shipment: $ 799.99 / ~ 3016 PLN  ------------------ aliexpress: ------------------  1. Xiaomi Smartmi PM2.5 Detector air quality detector Price with shipping: $ 33.73 / ~ PLN 126  ------------------ Banggood: ------------------  1. Digoo DG-TB10 bathroom thermometer Price with shipping: $ 3.99 / ~ PLN 15  2. XANES 1518 XPE + COB 2Lights 1000Lumens Price with shipping: $ 3.99 / ~ PLN 15  3. ANENG V01A digital multimeter Price with shipping: $ 9.89 / ~ 37 PLN  ----------------------------------  #lowcychin <==== Follow If you want to be called, write in a comment ==> @lowcychin wants to be called If you want to be notified about a coupon for a given product ==> @lowcychin, call to (product_name) I also invite you to the telegram channel -------> https://t.me/LowcyChinpl  -----------------------------------  #xiaomi #smog #laptop #laptop #phones #dkurzacz #oclean # druk3d  show spoiler Direct links:  https://www.banggood.com/Digoo-DG-TB10-LCD-Digital-Bathroom-Temperature-Hygrometer-IP44-Waterproof-p-1267405.html? https://www.banggood.com/XANES-1518-XPECOB-2Lights-1000Lumens-3Modes-USB-Rechargeable-Brightness-EDC-LED-Flashlight-p-1290337.html? https://www.banggood.com/ANENG-V01A-Digital-True-RMS-Multimeter-Tester-Autoranging-Automotriz-Multimeter-With-NCV-Data-Hold-L-p-1348532.html https://pl.aliexpress.com/item/Xiao-mi-inteligentny-mi-PM2-5-powietrza-przeno-ny-detektor-mi-ni-wra-liwe-jako-ci/32954661926.html https://www.gearbest.com/backpacks/pp_009133779304.html?wid=1433363 https://www.gearbest.com/led-flashlights/pp_009144231312.html?wid=1214279 https://www.gearbest.com/tooth-care/pp_979017.html?wid=1101231 https://www.gearbest.com/tooth-care/pp_979020.html?wid=1101231 https://www.gearbest.com/surveillance-camera-system/pp_009952335957.html?wid=1433363 https://www.gearbest.com/car-dvr/pp_009518262502.html?wid=1433363 https://www.gearbest.com/air-purifier/pp_009648919383.html?wid=1101231 https://www.gearbest.com/led-strips/pp_009474142846.html?wid=1101231 https://www.gearbest.com/tooth-care/pp_1047152.html?wid=1433363 https://www.gearbest.com/tooth-care/pp_1120461.html?wid=1433363 https://www.gearbest.com/tooth-care/pp_1047140.html?wid=1433363 https://www.gearbest.com/3d-printers-3d-printer-kits/pp_009954647322.html? https://www.gearbest.com/upright-vacuums/pp_009877299522.html?wid=1433363 https://www.gearbest.com/cell-phones/pp_009604196297.html?wid=1101231 https://www.gearbest.com/cell-phones/pp_009397994078.html?wid=1817324 https://www.gearbest.com/laptops/pp_009562733891.html?wid=1433363 https://www.gearbest.com/laptops/pp_009726587326.html?wid=1349303 https://www.gearbest.com/laptops/pp_009855125192.html?wid=1349303 show the whole . . . click to expand the picture. . source: Vouchers and promotions LowcyChin.pl of 27.01.2019.png   +: Darrefull  ",2019-01-27 19:26:08,LowcyChin,1,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_T4x59skLhfOWcgxmeUW2rJJFHjlXNzNO,w400.jpg""/>"
399,"               Why Poland must be a pigsty shit?  - Smog? The limits were exceeded, rubber boots in furnaces burned to power. Stay healthy at home in Poland, than outside. Even the former president of this pigsty does not know the basic principles of ecology. - rubbish? Fuck, we even receive from Nigeria. And then ""accidental"" fires on landfills. This is how an innovative economy in Europe for the 21st century looks like, - Any health and safety? With us it's only a makeshift. And this is from tragedy to tragedy. You need corpses to be interested in the topic. - Sanepid? Lord, what is it for whom? Poles - like pigs - will heal everything with taste, including road salt. - Nuclear power plant? Lord, it can explode !! Besides, we already have our Polish gold - wungiel fuck !!  Someone will say that it is everywhere, but the fuck is not. We are Europe's black hole for clean air, atomic energy, health and safety and even football. Why is it that I am asking?  #neuropa # 4konserwy #polska #zalesie show the whole   +: S2VBVT, truth123456 +888 others  ",2019-01-27 18:11:54,waro,890,
400,"               With dedication to all those writing that smog arises from:    smoking shit   smoking garbage   smoking with charcoal smoking  Such talk makes me angry because it shows ignorance about the writer. People, coded that most of the shit you breathe does not come with smoking boots in the oven, but with the smoking technique of the allowed fuel. The best quality coal will be smoked if the smoker can not smoke in the oven! Ba, wood can also smoke and it's worse than coal.  This is confirmed by the results of the municipal police inspection:    Years are flying and the statistics of the Municipal Guards in this respect do not change. Ba, with the increase in the number of inspections and the media intensity of the campaign, the percentage of ""hits"" drops. Here is the report on the activities of the Municipal Police in Katowice for 2018: 4429 controls, of which 1000 using a drone,   150 waste incineration cases were found (yes, one hundred and fifty, here there was zero)   The entire 3.4% of the cumbersome excavation came from the boiler rooms, in which waste was also incinerated. This means that 96% of the tested boiler rooms are honest coal and wood - and (usually) nothing is done with it.  I recommend reading the article: http://czysteogrzewanie.pl/2019/01/w-lesie-kopcacych-kominow-prawie-nikt-nie-spala-smieci/  #ecology #heating #power air #poland #air pollution # #business #rakow #ecean #health #smog show the whole source: czystogrzewanie.pl   +: jurabos, Bellie +8 others  ",2019-01-27 17:49:20,wilku88,10,
401,"               Beautiful day. Until you want to walk! #bielskobiala #smog #kanarek source: 1548601802372.jpg   +: Aggressive Cardiologist, Zeotares +4 others  ",2019-01-27 16:11:01,oliho,6,
402,"               It was this lady who won the trial with the state because of smog. It seems that the poisoned environment took her freedom to breathe clean air.  As far as the initiative itself I understand, because the city simply smells of smoke in the winter because I grew up 30 km from the nearest city, in one of the cleanest regions in terms of air in Poland, I do not understand this hypocrisy anymore ..  #heheszki #smog #polska #ciectowka show the whole source: ocdn.eu   +: Hedage, nickzallegro +6 others  ",2019-01-27 16:10:24,Strzelec_Kurpiowski,8,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_Hceof9Etz8JPx0soN9FxcUSEmowds88c,w400.jpg""/>"
403,"               A burnt chicken better than #smog xD  #xiaomi in the worst smog (at home, with the windows closed) shows 120, here as it flew from the kitchen through the corridor and into the room it jumped immediately at 600 and somehow the air ""dangerous"".  I recommend this purifier, filters can be expensive (but with filters for 10 years at the competition I do not believe in their effectiveness), but reacts to both smog and bad smells, whether it's a burned chicken or deodorant. I do not smoke cigarettes, I do not know, but I do not think so. show the whole . . . click to expand the picture. . source: i.imgur.com   ",2019-01-27 16:03:03,dzek,0,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_Ink4HKTNvlxdDlBXsxm4ewRlvxQkIJHK,w400.jpg""/>"
404,               There is no way to open the window to let fresh air into the room and smell the burnt rubber-coated neighbor. #polska #smog   +: slavas  ,2019-01-27 14:18:28,clusterbomb,1,
405,"               397577,74 - 14.11 = 397563.63  Today, it did not bother me so much that my head ... Let my wife say something ""stay in bed"" - I would stay ... Well, but I slept like a knot, I did not want to sleep, and the cats were feeding on food ... , will run ¯ \ _ (ツ) _ / ¯  I was in a hurry, I fed my hair and took off at 7:45. On the 0 ° C thermometer, smog is still 160-180% (͡ ° ʖ̯ ͡ °) and again running in the mask ...  The first kilometer went weak, but the next three were off the hill, I made up for it and surprisingly somehow came the desire to continue running and even sustained the pace ... I lengthened the route and pulled up to 14 km with an average of 5:06 min / km ᕙ (⇀‸↼ "" ) ᕗ Seems weak, but the fastest run this week xD  Have a nice Sunday!  show spoiler #track #guidingtop #guiding #enronczlapie #ruszkrakow  show the whole source: embed.jpg   +: Akuku69, oldgamesfan +16 others  ",2019-01-27 13:24:30,enron,18,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_TKwwu6PUIImqJ8a0PaFHXcG4Ms7L4rjK,w400.jpg""/>"
406,               Today we do not breathe in #warszawa #smog . . . click to expand the picture. . source: Screenshot_2019-01-27-11-18-04.png   +: slavas  ,2019-01-27 11:47:04,wielkienieba,1,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_BRqDlV1BTV5FidLUqFSpW49XzjwgYsk8,w400.jpg""/>"
407,"               From time to time I can see from the window that from the tenement opposite flies smoke, what are the chances that it is not garbage incinerated? Dude in addition, he does it for a short time, 5-15min, so if I call it on SM, they will not be able to catch him. Maybe they will? Can my recordings provide any evidence? #smog #poznan #strazmiejska   +: slavas  ",2019-01-27 10:48:39,TyrionKanister,1,
408,               It is recommended not to leave your basement #warszawa #smog #pogoda . . . click to expand the picture. . source: Screenshot_2019-01-27-09-49-22-405_com.android.mms.png   +: Destruktor91  ,2019-01-27 09:51:18,piotre94,1,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_FvW4Nw9VKdosDLTWUf74AvK89lLeEZnI,w400.jpg""/>"
